,journal_name,issn,citation_count_sum,paper_count_sum,avg_cites_per_paper,proj_ai,proj_ai_year
2621,mind & society,1860-1839,75.0,69.0,1.0869565217391304,0.20600000000000002,2015
2622,mindfulness,1868-8535,991.0,215.0,4.609302325581394,1.27,2015
2623,minds and machines,1572-8641,140.0,115.0,1.2173913043478262,0.23800000000000002,2015
2624,mine water and the environment,1616-1068,185.0,153.0,1.2091503267973855,0.23600000000000002,2015
2625,mineralium deposita,1432-1866,1124.0,476.0,2.361344537815126,0.547,2015
2626,mineralogy and petrology,1438-1168,361.0,238.0,1.5168067226890756,0.314,2015
2627,minerva,1573-1871,251.0,110.0,2.2818181818181817,0.524,2015
2628,minimally invasive surgery,2090-1453,172.0,100.0,1.72,0.36700000000000005,2015
2629,mitigation and adaptation strategies for global change,1573-1596,1040.0,305.0,3.4098360655737703,0.8690000000000001,2015
2630,mitochondrion,1567-7249,1992.0,518.0,3.845559845559845,1.011,2015
2631,mljekarstvo,0026-704X,88.0,103.0,0.8543689320388349,0.152,2015
2632,mljekarstvo,1846-4025,88.0,103.0,0.8543689320388349,0.152,2015
2633,mobile dna,1759-8753,342.0,114.0,3.0,0.74,2015
2634,mobile information systems,1574-017X,134.0,77.0,1.7402597402597402,0.373,2015
2635,mobile networks and applications,1572-8153,1151.0,302.0,3.811258278145696,1.0,2015
2636,modeling identification and control,0332-7353,58.0,104.0,0.5576923076923077,0.08900000000000001,2015
2637,modelling and simulation in engineering,1687-5605,151.0,164.0,0.9207317073170732,0.16699999999999998,2015
2638,molbank,1422-8599,33.0,67.0,0.4925373134328358,0.076,2015
2639,molecular and cellular biochemistry,1573-4919,4894.0,1928.0,2.5383817427385886,0.6,2015
2640,molecular autism,2040-2392,1015.0,160.0,6.34375,1.8980000000000001,2015
2641,molecular biology international,2090-2190,214.0,86.0,2.488372093023256,0.585,2015
2642,molecular biology reports,1573-4978,7925.0,3991.0,1.9857178651966925,0.44,2015
2643,molecular biotechnology,1559-0305,1188.0,543.0,2.1878453038674035,0.49700000000000005,2015
2644,molecular brain,1756-6606,1259.0,274.0,4.594890510948906,1.265,2015
2645,molecular breeding,1572-9788,2436.0,853.0,2.8558030480656504,0.695,2015
2646,molecular cancer,1476-4598,5778.0,996.0,5.801204819277109,1.696,2015
2647,molecular cytogenetics,1755-8166,528.0,288.0,1.8333333333333333,0.39799999999999996,2015
2648,molecular diagnosis & therapy,1179-2000,561.0,240.0,2.3375,0.541,2015
2649,molecular diversity,1573-501X,808.0,388.0,2.0824742268041243,0.467,2015
2650,molecular genetics and genomics,1617-4623,1179.0,381.0,3.094488188976378,0.769,2015
2651,molecular imaging,1536-0121,566.0,223.0,2.538116591928252,0.6,2015
2652,molecular imaging and biology,1860-2002,1298.0,489.0,2.65439672801636,0.634,2015
2653,molecular medicine,1076-1551,2330.0,485.0,4.804123711340206,1.338,2015
2654,molecular medicine,1528-3658,2330.0,485.0,4.804123711340206,1.338,2015
2655,molecular neurobiology,1559-1182,2970.0,600.0,4.95,1.389,2015
2656,molecular neurodegeneration,1750-1326,1950.0,382.0,5.104712041884817,1.444,2015
2657,molecular pain,1744-8069,1829.0,445.0,4.110112359550562,1.099,2015
2658,molecular systems biology,1098-2795,5374.0,418.0,12.85645933014354,4.615,2015
2659,molecular systems biology,1744-4292,5374.0,418.0,12.85645933014354,4.615,2015
2660,molecular vision,1090-0535,3373.0,1414.0,2.3854314002828856,0.555,2015
2661,molecules,1420-3049,14234.0,4641.0,3.0670114199525966,0.7609999999999999,2015
2662,monatsschrift kinderheilkunde,1433-0474,178.0,310.0,0.5741935483870968,0.092,2015
2663,morphologie,1286-0115,25.0,41.0,0.6097560975609756,0.1,2015
2664,morphology,1871-5656,94.0,77.0,1.2207792207792207,0.239,2015
2665,motivation and emotion,1573-6644,874.0,263.0,3.3231939163498097,0.8420000000000001,2015
2666,mountain research and development,0276-4741,399.0,236.0,1.6906779661016949,0.36,2015
2667,mountain research and development,1994-7151,399.0,236.0,1.6906779661016949,0.36,2015
2668,multibody system dynamics,1573-272X,440.0,219.0,2.0091324200913236,0.447,2015
2669,multidimensional systems and signal processing,1573-0824,274.0,138.0,1.9855072463768115,0.44,2015
2670,multidisciplinary respiratory medicine,2049-6958,370.0,218.0,1.6972477064220184,0.361,2015
2671,multimedia systems,1432-1882,339.0,176.0,1.9261363636363635,0.424,2015
2672,multimedia tools and applications,1573-7721,2316.0,1207.0,1.91880695940348,0.42200000000000004,2015
2673,multiple sclerosis international,2090-2662,337.0,114.0,2.956140350877193,0.726,2015
2674,musculoskeletal surgery,2035-5114,398.0,243.0,1.6378600823045268,0.34600000000000003,2015
2675,music theory online,1067-3040,40.0,73.0,0.547945205479452,0.087,2015
2676,mycological progress,1861-8952,561.0,368.0,1.5244565217391304,0.316,2015
2677,mycology,2150-1211,232.0,115.0,2.017391304347826,0.449,2015
2678,mycopathologia,1573-0832,1100.0,570.0,1.9298245614035088,0.425,2015
2679,mycorrhiza,1432-1890,1165.0,310.0,3.758064516129033,0.982,2015
2680,mycoscience,1340-3540,377.0,265.0,1.4226415094339622,0.289,2015
2681,mycotoxin research,1867-1632,349.0,158.0,2.2088607594936707,0.503,2015
2682,nano,2160-0104,407.0,300.0,1.356666666666667,0.273,2015
2683,nano research,1998-0000,5388.0,587.0,9.178875638841568,3.0210000000000004,2015
2684,nano reviews,2000-5121,509.0,126.0,4.03968253968254,1.0759999999999998,2015
2685,nanoethics,1871-4765,169.0,113.0,1.4955752212389382,0.308,2015
2686,nanomaterials and nanotechnology,1847-9804,191.0,88.0,2.1704545454545454,0.49200000000000005,2015
2687,nanoscale research letters,1556-276X,9085.0,2808.0,3.2353988603988606,0.8140000000000001,2015
2688,natur und recht,1439-0515,16.0,62.0,0.25806451612903225,0.034,2015
2689,natural computing,1572-9796,829.0,264.0,3.140151515151515,0.784,2015
2690,natural hazards,1573-0840,4616.0,1775.0,2.6005633802816903,0.618,2015
2691,natural hazards and earth system sciences,1561-8633,3599.0,1317.0,2.7327258921791957,0.6579999999999999,2015
2692,natural hazards and earth system sciences,1684-9981,3599.0,1317.0,2.7327258921791957,0.6579999999999999,2015
2693,natural language semantics,1572-865X,115.0,55.0,2.090909090909091,0.47,2015
2694,nature communications,2041-1723,69203.0,5735.0,12.066782911944204,4.262,2015
2695,nefrologia,0211-6995,748.0,662.0,1.1299093655589123,0.217,2015
2696,neohelicon,1588-2810,29.0,54.0,0.5370370370370371,0.085,2015
2697,neophilologus,1572-8668,23.0,71.0,0.323943661971831,0.045,2015
2698,neoplasia,1476-5586,2780.0,559.0,4.973166368515206,1.3969999999999998,2015
2699,neotropical biology and conservation,2236-3777,60.0,93.0,0.6451612903225806,0.107,2015
2700,neotropical entomology,1678-8052,498.0,466.0,1.0686695278969958,0.20199999999999999,2015
2701,neotropical ichthyology,1679-6225,535.0,390.0,1.3717948717948718,0.276,2015
2702,neotropical ichthyology,1982-0224,535.0,390.0,1.3717948717948718,0.276,2015
2703,nepal journal of obstetrics and gynaecology,1999-8546,25.0,51.0,0.4901960784313725,0.076,2015
2704,nepalese journal of ophthalmology,2091-0320,115.0,163.0,0.7055214723926381,0.12,2015
2705,netherlands international law review,1741-6191,23.0,47.0,0.4893617021276596,0.076,2015
2706,network modeling analysis in health informatics and bioinformatics,2192-6670,63.0,56.0,1.125,0.215,2015
2707,networks and spatial economics,1572-9427,375.0,139.0,2.6978417266187047,0.647,2015
2708,neural computing and applications,1433-3058,2828.0,1263.0,2.2391132224861443,0.512,2015
2709,neural development,1749-8104,620.0,162.0,3.8271604938271606,1.005,2015
2710,neural plasticity,1687-5443,1160.0,269.0,4.312267657992565,1.168,2015
2711,neural plasticity,2090-5904,1160.0,269.0,4.312267657992565,1.168,2015
2712,neural processing letters,1573-773X,361.0,188.0,1.9202127659574468,0.42200000000000004,2015
2713,neural regeneration research,1673-5374,853.0,877.0,0.9726339794754846,0.179,2015
2714,neural regeneration research,1876-7958,853.0,877.0,0.9726339794754846,0.179,2015
2715,neural systems & circuits,2042-1001,30.0,21.0,1.4285714285714286,0.29100000000000004,2015
2716,neurochemical research,1573-6903,3497.0,1327.0,2.635267520723436,0.629,2015
2717,neurochirurgie,0028-3770,164.0,209.0,0.7846889952153109,0.13699999999999998,2015
2718,neurocomputing,0925-2312,8987.0,2615.0,3.4367112810707456,0.878,2015
2719,neurocritical care,1556-0961,2156.0,708.0,3.0451977401129944,0.754,2015
2720,neuroethics,1874-5504,318.0,154.0,2.064935064935065,0.462,2015
2721,neurogenetics,1364-6753,643.0,207.0,3.1062801932367146,0.773,2015
2722,neuroimage,1053-8119,41326.0,5257.0,7.861137530911165,2.4859999999999998,2015
2723,neuroinformatics,1559-0089,544.0,166.0,3.27710843373494,0.8270000000000001,2015
2724,neurological sciences,1590-3478,2378.0,1468.0,1.619891008174387,0.341,2015
2725,neurology asia,1823-6138,9.0,16.0,0.5625,0.09,2015
2726,neurology india,0028-3886,799.0,919.0,0.8694232861806311,0.156,2015
2727,neurology india,1998-4022,799.0,919.0,0.8694232861806311,0.156,2015
2728,neurology international,2035-8377,103.0,84.0,1.2261904761904765,0.24,2015
2729,neurology research international,2090-1860,419.0,135.0,3.103703703703704,0.772,2015
2730,neuromolecular medicine,1559-1174,1007.0,227.0,4.436123348017621,1.21,2015
2731,neuron,0896-6273,32415.0,2142.0,15.133053221288517,5.666,2015
2732,neuropeptides,0143-4179,715.0,265.0,2.69811320754717,0.647,2015
2733,neuropharmacology,0028-3908,9289.0,1799.0,5.163424124513619,1.465,2015
2734,neuropsychiatric disease and treatment,1176-6328,1640.0,694.0,2.363112391930836,0.5479999999999999,2015
2735,neuropsychiatric disease and treatment,1178-2021,1640.0,694.0,2.363112391930836,0.5479999999999999,2015
2736,neuropsychiatrie,2194-1327,45.0,63.0,0.7142857142857143,0.122,2015
2737,neuropsychologia,0028-3932,8465.0,1943.0,4.356664951106536,1.183,2015
2739,neuropsychology review,1573-6660,1276.0,143.0,8.923076923076922,2.915,2015
2740,neuroradiology,1432-1920,1850.0,683.0,2.708638360175696,0.6509999999999999,2015
2741,neuroscience,0306-4522,14670.0,4094.0,3.5832926233512463,0.925,2015
2742,neuroscience bulletin,1995-8218,827.0,361.0,2.290858725761773,0.527,2015
2743,neurosignals,1424-8638,207.0,88.0,2.352272727272727,0.545,2015
2744,neurosurgical focus,1092-0684,2727.0,829.0,3.289505428226779,0.831,2015
2745,neurosurgical review,1437-2320,737.0,320.0,2.303125,0.531,2015
2746,neurotherapeutics,1878-7479,2141.0,333.0,6.42942942942943,1.93,2015
2747,neurotoxicity research,1476-3524,1325.0,385.0,3.441558441558441,0.879,2015
2748,neurotoxicology,0161-813X,2540.0,649.0,3.9137134052388287,1.034,2015
2749,new disease reports,2044-0588,161.0,189.0,0.8518518518518519,0.152,2015
2750,new forests,1573-5095,566.0,277.0,2.0433212996389893,0.456,2015
2751,new journal of physics,1367-2630,11933.0,4085.0,2.921175030599755,0.716,2015
2752,new voices,2204-194X,5.0,7.0,0.7142857142857143,0.122,2015
2753,new zealand journal of educational studies,2199-4714,49.0,68.0,0.7205882352941176,0.12300000000000001,2015
2754,nexus network journal,1522-4600,65.0,106.0,0.6132075471698113,0.1,2015
2755,nispacee journal of public administration and policy,1338-4309,17.0,27.0,0.6296296296296297,0.10400000000000001,2015
2756,noise & health,1463-1741,616.0,250.0,2.464,0.578,2015
2757,nonlinear biomedical physics,1753-4631,49.0,29.0,1.6896551724137931,0.359,2015
2758,nonlinear dynamics,1573-269X,6361.0,2096.0,3.0348282442748094,0.7509999999999999,2015
2759,nonlinear processes in geophysics,1023-5809,709.0,386.0,1.8367875647668397,0.39899999999999997,2015
2760,nonlinear processes in geophysics,1607-7946,709.0,386.0,1.8367875647668397,0.39899999999999997,2015
2761,northwestern university law review,0029-3571,86.0,98.0,0.8775510204081632,0.158,2015
2762,npg asia materials,1884-4049,1782.0,165.0,10.8,3.707,2015
2763,npg asia materials,1884-4057,1782.0,165.0,10.8,3.707,2015
2764,nuclear engineering and technology,1738-5733,467.0,347.0,1.345821325648415,0.27,2015
2765,nuclear medicine and molecular imaging,1869-3482,283.0,222.0,1.2747747747747749,0.252,2015
2766,nuclear science and techniques,2210-3147,4.0,15.0,0.26666666666666666,0.035,2015
2767,nuclear technology & radiation protection,1451-3994,76.0,136.0,0.5588235294117647,0.08900000000000001,2015
2768,nuclear technology & radiation protection,1452-8185,76.0,136.0,0.5588235294117647,0.08900000000000001,2015
2769,nucleic acids research,0305-1048,61150.0,6540.0,9.350152905198776,3.092,2015
2770,nucleic acids research,1362-4962,61150.0,6540.0,9.350152905198776,3.092,2015
2771,nucleus animalium,2175-1463,9.0,16.0,0.5625,0.09,2015
2772,nukleonika,0029-5922,123.0,195.0,0.6307692307692307,0.10400000000000001,2015
2773,numeracy,1936-4660,125.0,74.0,1.6891891891891893,0.359,2015
2774,numerical algorithms,1572-9265,919.0,477.0,1.9266247379454928,0.424,2015
2775,numerische mathematik,0945-3245,779.0,365.0,2.1342465753424658,0.48200000000000004,2015
2776,nursing research and practice,2090-1437,484.0,235.0,2.0595744680851062,0.461,2015
2777,nutrient cycling in agroecosystems,1573-0867,898.0,366.0,2.453551912568306,0.575,2015
2778,nutrients,2072-6643,4770.0,935.0,5.101604278074866,1.443,2015
2779,nutrition,0899-9007,3715.0,1052.0,3.531368821292776,0.9079999999999999,2015
2780,nutrition & diabetes,2044-4052,548.0,144.0,3.8055555555555554,0.998,2015
2781,nutrition & metabolism,1743-7075,1929.0,421.0,4.581947743467934,1.26,2015
2782,nutrition journal,1475-2891,3103.0,604.0,5.137417218543046,1.456,2015
2783,obesity facts,1662-4025,853.0,310.0,2.7516129032258063,0.664,2015
2784,obesity facts,1662-4033,853.0,310.0,2.7516129032258063,0.664,2015
2785,obesity surgery,1708-0428,5274.0,1324.0,3.9833836858006038,1.057,2015
2786,obstetrics and gynecology international,1687-9597,598.0,259.0,2.3088803088803087,0.532,2015
2787,occupational therapy international,1557-0703,164.0,96.0,1.7083333333333333,0.364,2015
2788,ocean and polar research,2234-7313,61.0,149.0,0.4093959731543624,0.06,2015
2789,ocean dynamics,1616-7228,1127.0,530.0,2.1264150943396225,0.48,2015
2790,ocean science,1812-0784,1002.0,317.0,3.1608832807570977,0.79,2015
2791,ocean science discussions,1812-0822,40.0,77.0,0.5194805194805194,0.081,2015
2792,ocean science journal,2005-7172,212.0,142.0,1.4929577464788732,0.308,2015
2793,oceanography,1042-8275,1348.0,405.0,3.3283950617283957,0.843,2015
2794,oceanologia,0078-3234,278.0,201.0,1.3830845771144278,0.27899999999999997,2015
2795,oecologia,1432-1939,6032.0,1627.0,3.707437000614628,0.966,2015
2796,oman journal of ophthalmology,0974-7842,171.0,176.0,0.9715909090909092,0.179,2015
2797,oman medical journal,2070-5204,550.0,437.0,1.2585812356979404,0.248,2015
2798,oncologie,1765-2839,28.0,139.0,0.2014388489208633,0.025,2015
2799,oncology reviews,1970-5557,63.0,124.0,0.5080645161290323,0.079,2015
2800,oncotargets and therapy,1178-6930,1542.0,520.0,2.9653846153846155,0.7290000000000001,2015
2801,onderstepoort journal of veterinary research,0030-2465,197.0,173.0,1.1387283236994221,0.21899999999999997,2015
2802,onderstepoort journal of veterinary research,2219-0635,197.0,173.0,1.1387283236994221,0.21899999999999997,2015
2803,open biology,2046-2441,1138.0,197.0,5.776649746192893,1.6869999999999998,2015
2804,open economies review,1573-708X,306.0,195.0,1.5692307692307692,0.327,2015
2805,open mathematics,2391-5455,416.0,495.0,0.8404040404040404,0.149,2015
2806,open medicine,2391-5463,266.0,146.0,1.8219178082191783,0.395,2015
2807,opera,2346-2159,7.0,13.0,0.5384615384615384,0.085,2015
2808,operational research,1866-1505,147.0,95.0,1.5473684210526315,0.322,2015
2809,operations management research,1936-9743,117.0,56.0,2.0892857142857144,0.469,2015
2810,ophthalmology,0161-6420,13204.0,2120.0,6.228301886792452,1.855,2015
2811,optica applicata,1899-7015,187.0,257.0,0.7276264591439688,0.125,2015
2812,optical and quantum electronics,1572-817X,496.0,361.0,1.373961218836565,0.27699999999999997,2015
2813,optical review,1349-9432,258.0,336.0,0.7678571428571429,0.133,2015
2814,optics express,1094-4087,53192.0,15348.0,3.4657284336721403,0.887,2015
2815,optimization and engineering,1573-2924,328.0,154.0,2.1298701298701297,0.48100000000000004,2015
2816,optimization letters,1862-4480,782.0,514.0,1.5214007782101169,0.315,2015
2817,or spectrum,1436-6304,693.0,196.0,3.5357142857142856,0.91,2015
2818,oral and maxillofacial surgery,1865-1569,432.0,244.0,1.7704918032786885,0.381,2015
2819,oral radiology,1613-9674,79.0,102.0,0.7745098039215687,0.135,2015
2820,oral tradition,1542-4308,12.0,42.0,0.2857142857142857,0.038,2015
2821,orbis,0030-4387,88.0,118.0,0.7457627118644068,0.128,2015
2822,order,1572-9273,136.0,138.0,0.9855072463768116,0.182,2015
2823,organic chemistry international,2090-2018,22.0,64.0,0.34375,0.048,2015
2824,organisms diversity & evolution,1618-1077,562.0,167.0,3.3652694610778444,0.855,2015
2825,organizacija,1581-1832,49.0,83.0,0.5903614457831325,0.096,2015
2826,oriental pharmacy and experimental medicine,2211-1069,143.0,139.0,1.0287769784172662,0.193,2015
2827,origins of life and evolution of biospheres,1573-0875,248.0,186.0,1.3333333333333333,0.267,2015
2828,orphanet journal of rare diseases,1750-1172,3148.0,713.0,4.415147265077138,1.203,2015
2829,orthopedic reviews,2035-8164,212.0,123.0,1.7235772357723578,0.368,2015
2830,osaka journal of mathematics,0030-6126,149.0,182.0,0.8186813186813187,0.14400000000000002,2015
2831,osteopathic medicine and primary care,1750-4732,5.0,4.0,1.25,0.24600000000000002,2015
2832,osteoporosis international,1433-2965,6686.0,1565.0,4.27220447284345,1.1540000000000001,2015
2833,oxidation of metals,1573-4889,533.0,310.0,1.719354838709677,0.36700000000000005,2015
2834,oxidative medicine and cellular longevity,1942-0900,3554.0,708.0,5.019774011299434,1.4140000000000001,2015
2835,oxidative medicine and cellular longevity,1942-0994,3554.0,708.0,5.019774011299434,1.4140000000000001,2015
2836,pachyderm,1026-2881,15.0,29.0,0.5172413793103449,0.081,2015
2837,paddy and water environment,1611-2504,353.0,220.0,1.6045454545454545,0.337,2015
2838,pain physician,1533-3159,1965.0,563.0,3.4902309058614565,0.895,2015
2839,pain research & management,1203-6765,579.0,215.0,2.6930232558139533,0.6459999999999999,2015
2840,pain research and treatment,2090-1550,380.0,150.0,2.533333333333333,0.598,2015
2841,pakistan journal of biological sciences,1028-8880,847.0,850.0,0.996470588235294,0.185,2015
2842,pakistan journal of biological sciences,1812-5735,847.0,850.0,0.996470588235294,0.185,2015
2843,pakistan journal of botany,0556-3321,668.0,500.0,1.3359999999999999,0.267,2015
2844,pakistan journal of medical sciences,1682-024X,370.0,446.0,0.8295964125560538,0.147,2015
2845,pakistan journal of nutrition,1680-5194,699.0,671.0,1.0417287630402383,0.196,2015
2846,pakistan journal of nutrition,1994-7984,699.0,671.0,1.0417287630402383,0.196,2015
2847,pakistan veterinary journal,0253-8318,483.0,431.0,1.1206496519721578,0.214,2015
2848,pakistan veterinary journal,2074-7764,483.0,431.0,1.1206496519721578,0.214,2015
2849,palaeobiodiversity and palaeoenvironments,1867-1608,270.0,145.0,1.862068965517241,0.406,2015
2850,palaeontologia electronica,1094-8074,75.0,59.0,1.2711864406779658,0.251,2015
2851,palaeoworld,1871-174X,141.0,127.0,1.110236220472441,0.212,2015
2852,pancreatology,1424-3903,1400.0,514.0,2.723735408560312,0.655,2015
2853,panoeconomicus,1452-595X,138.0,143.0,0.965034965034965,0.17800000000000002,2015
2854,panoeconomicus,2217-2386,138.0,143.0,0.965034965034965,0.17800000000000002,2015
2855,parasite,1252-607X,502.0,265.0,1.8943396226415092,0.415,2015
2856,parasite,1776-1042,502.0,265.0,1.8943396226415092,0.415,2015
2857,parasites & vectors,1756-3305,6548.0,1654.0,3.9588875453446186,1.0490000000000002,2015
2858,parasitology research,1432-1955,5958.0,2406.0,2.4763092269326683,0.581,2015
2859,particle and fibre toxicology,1743-8977,2964.0,261.0,11.35632183908046,3.948,2015
2860,particuology,1674-2001,1225.0,492.0,2.489837398373984,0.585,2015
2861,pastoral psychology,1573-6679,179.0,223.0,0.8026905829596412,0.141,2015
2862,pathogenetics,1755-8417,242.0,96.0,2.520833333333333,0.594,2015
2863,pathology,0031-3025,1101.0,677.0,1.6262924667651404,0.342,2015
2864,pathology & oncology research,1532-2807,1039.0,576.0,1.8038194444444444,0.39,2015
2865,pathology research international,2042-003X,400.0,202.0,1.98019801980198,0.439,2015
2866,pathophysiology,0928-4680,409.0,168.0,2.4345238095238093,0.569,2015
2867,patient preference and adherence,1177-889X,1174.0,498.0,2.357429718875502,0.546,2015
2868,patient safety in surgery,1754-9493,284.0,144.0,1.9722222222222223,0.43700000000000006,2015
2869,pattern analysis and applications,1433-755X,388.0,189.0,2.052910052910053,0.45899999999999996,2015
2870,pediatric cardiology,1432-1971,1948.0,1175.0,1.6578723404255318,0.35100000000000003,2015
2871,pediatric drugs,1179-2019,485.0,228.0,2.1271929824561404,0.48,2015
2872,pediatric nephrology,1432-198X,3612.0,1374.0,2.6288209606986896,0.627,2015
2873,pediatric radiology,1432-1998,2198.0,1236.0,1.77831715210356,0.38299999999999995,2015
2874,pediatric reports,2036-7503,144.0,115.0,1.2521739130434784,0.24600000000000002,2015
2875,pediatric rheumatology,1546-0096,520.0,396.0,1.3131313131313131,0.262,2015
2876,pediatric surgery international,1437-9813,1381.0,973.0,1.4193216855087358,0.289,2015
2877,pedosphere,1002-0160,971.0,426.0,2.279342723004695,0.524,2015
2878,peerj,2167-8359,1912.0,679.0,2.8159057437407955,0.6829999999999999,2015
2879,peptides,0196-9781,4152.0,1470.0,2.8244897959183675,0.6859999999999999,2015
2880,perfiles latinoamericanos,0188-7653,34.0,47.0,0.7234042553191491,0.124,2015
2881,perfiles latinoamericanos,2309-4982,34.0,47.0,0.7234042553191491,0.124,2015
2882,periodica mathematica hungarica,1588-2829,97.0,106.0,0.9150943396226416,0.166,2015
2883,personal and ubiquitous computing,1617-4917,21.0,19.0,1.1052631578947372,0.21100000000000002,2015
2884,pesquisa agropecuaria brasileira,0100-204X,1113.0,901.0,1.2352941176470589,0.242,2015
2885,pesquisa florestal brasileira,1983-2605,164.0,192.0,0.8541666666666666,0.152,2015
2886,pesquisa operacional,1678-5142,152.0,130.0,1.1692307692307693,0.226,2015
2887,pesquisa veterinaria brasileira,0100-736X,642.0,846.0,0.7588652482269503,0.131,2015
2888,petroleum science,1672-5107,328.0,291.0,1.1271477663230243,0.21600000000000003,2015
2889,petroleum science,1995-8226,328.0,291.0,1.1271477663230243,0.21600000000000003,2015
2890,petrology,2322-2182,237.0,177.0,1.3389830508474576,0.268,2015
2891,pharmaceutical research,1573-904X,5993.0,1356.0,4.419616519174041,1.205,2015
2892,pharmaceuticals,1424-8247,1258.0,455.0,2.7648351648351652,0.6679999999999999,2015
2893,pharmaceutics,1999-4923,562.0,180.0,3.1222222222222222,0.778,2015
2894,pharmacoeconomics,1179-2027,1390.0,482.0,2.883817427385892,0.7040000000000001,2015
2895,pharmacognosy research,0974-8490,413.0,256.0,1.61328125,0.33899999999999997,2015
2896,pharmacological reports,1734-1140,1952.0,815.0,2.395092024539877,0.557,2015
2897,phenomenology and the cognitive sciences,1572-8676,321.0,166.0,1.933734939759036,0.426,2015
2898,philosophia,1574-9274,105.0,219.0,0.4794520547945205,0.07400000000000001,2015
2899,philosophical investigations,2423-4419,19.0,44.0,0.4318181818181818,0.065,2015
2900,philosophical studies,1573-0883,981.0,749.0,1.3097463284379172,0.261,2015
2901,philosophy & technology,2210-5441,249.0,124.0,2.0080645161290325,0.447,2015
2902,philosophy of management,2052-9597,11.0,44.0,0.25,0.032,2015
2903,photonic network communications,1572-8188,232.0,206.0,1.1262135922330097,0.21600000000000003,2015
2904,photosynthesis research,1573-5079,1914.0,491.0,3.89816700610998,1.0290000000000001,2015
2905,photosynthetica,1573-9058,614.0,345.0,1.7797101449275363,0.384,2015
2906,physical review x,2160-3308,1518.0,398.0,3.814070351758794,1.001,2015
2907,physics and chemistry of minerals,1432-2021,542.0,363.0,1.4931129476584022,0.308,2015
2908,physics in perspective,1422-6960,25.0,42.0,0.5952380952380952,0.09699999999999999,2015
2909,physics letters b,0370-2693,14280.0,4257.0,3.354474982381959,0.851,2015
2910,physics letters b,1873-2445,14280.0,4257.0,3.354474982381959,0.851,2015
2911,physics of the solid state,1063-7834,1338.0,1603.0,0.8346849656893325,0.14800000000000002,2015
2912,physics research international,2090-2239,81.0,85.0,0.9529411764705882,0.175,2015
2913,physiological reports,1365-3032,844.0,457.0,1.8468271334792123,0.402,2015
2914,physiological reports,2051-817X,844.0,457.0,1.8468271334792123,0.402,2015
2915,physiological research,1802-9973,948.0,452.0,2.0973451327433628,0.47200000000000003,2015
2916,physiotherapy,0031-9406,785.0,266.0,2.9511278195488724,0.725,2015
2917,phytochemistry,0031-9422,4522.0,1295.0,3.491891891891892,0.8959999999999999,2015
2918,phytochemistry reviews,1572-980X,874.0,201.0,4.348258706467662,1.18,2015
2919,phytokeys,1314-2003,173.0,147.0,1.1768707482993197,0.228,2015
2920,phytokeys,1314-2011,173.0,147.0,1.1768707482993197,0.228,2015
2921,phytomedicine,0944-7113,3749.0,1006.0,3.7266401590457257,0.972,2015
2922,phytoparasitica,1876-7184,348.0,289.0,1.204152249134948,0.235,2015
2923,phytopathologia mediterranea,0031-9465,342.0,221.0,1.5475113122171946,0.322,2015
2924,phytopathologia mediterranea,1593-2095,342.0,221.0,1.5475113122171946,0.322,2015
2925,pituitary,1573-7403,1109.0,360.0,3.080555555555556,0.765,2015
2926,placenta,0143-4004,3725.0,1057.0,3.5241248817407764,0.9059999999999999,2015
2927,plant and soil,1573-5036,8613.0,2156.0,3.994897959183673,1.061,2015
2928,plant biotechnology journal,1467-7644,3358.0,495.0,6.7838383838383844,2.065,2015
2929,plant biotechnology journal,1467-7652,3358.0,495.0,6.7838383838383844,2.065,2015
2930,plant biotechnology reports,1863-5474,416.0,200.0,2.08,0.467,2015
2931,plant breeding and seed science,2083-599X,35.0,45.0,0.7777777777777778,0.135,2015
2932,plant cell reports,1432-203X,3025.0,848.0,3.5672169811320757,0.92,2015
2933,plant ecology,1573-5052,1594.0,756.0,2.1084656084656084,0.475,2015
2934,plant foods for human nutrition,1573-9104,1026.0,302.0,3.3973509933774837,0.865,2015
2935,plant growth regulation,1573-5087,1201.0,485.0,2.4762886597938145,0.581,2015
2936,plant methods,1746-4811,979.0,215.0,4.553488372093024,1.251,2015
2937,plant molecular biology,1573-5028,3105.0,695.0,4.467625899280575,1.2209999999999999,2015
2938,plant molecular biology reporter,1572-9818,1225.0,588.0,2.083333333333333,0.46799999999999997,2015
2939,plant omics,1836-3644,376.0,274.0,1.3722627737226278,0.27699999999999997,2015
2940,plant pathology journal,1598-2254,367.0,380.0,0.9657894736842104,0.17800000000000002,2015
2941,plant pathology journal,1812-5387,367.0,380.0,0.9657894736842104,0.17800000000000002,2015
2942,plant pathology journal,1812-5425,367.0,380.0,0.9657894736842104,0.17800000000000002,2015
2943,plant production science,1343-943X,201.0,190.0,1.0578947368421052,0.19899999999999998,2015
2944,plant production science,1349-1008,201.0,190.0,1.0578947368421052,0.19899999999999998,2015
2945,plant soil and environment,1214-1178,588.0,410.0,1.4341463414634146,0.292,2015
2946,plant systematics and evolution,2199-6881,1177.0,763.0,1.54259501965924,0.32,2015
2947,planta,1432-2048,4484.0,1136.0,3.9471830985915495,1.045,2015
2948,planta daninha,0100-8358,468.0,470.0,0.9957446808510638,0.185,2015
2949,plasma chemistry and plasma processing,1572-8986,682.0,357.0,1.9103641456582636,0.419,2015
